large 125 1 272.8281828459045 272.8281828459045 272.8281828459045 273_coloring https://170-leaderboard.vercel.app/input/large/125 published, rank 1 0.0
large 126 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/126 published, rank 1 0.0
large 127 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/127 published, rank 1 0.0
large 128 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/128 published, rank 1 0.0
large 129 1 14842.31591025766 14842.31591025766 14842.31591025766 14842_coloring https://170-leaderboard.vercel.app/input/large/129 published, rank 1 0.0
large 130 1 31073.560881495607 31073.560881495607 31073.560881495607 31074_insurance https://170-leaderboard.vercel.app/input/large/130 published, rank 1 0.0
large 131 1 13301.259650403294 13301.259650403294 13301.259650403294 13301_insurance https://170-leaderboard.vercel.app/input/large/131 published, rank 1 0.0
large 132 1 29794.56858697473 29794.56858697473 29794.56858697473 29795_sick0 https://170-leaderboard.vercel.app/input/large/132 published, rank 1 0.0
large 133 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/133 published, rank 1 0.0
large 135 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_insurance https://170-leaderboard.vercel.app/input/large/135 published, rank 1 0.0
large 136 1 449.2277266951576 449.2277266951576 449.2277266951576 449_hyper_optimized https://170-leaderboard.vercel.app/input/large/136 published, rank 1 0.0
large 137 1 1219.2493960703473 1219.2493960703473 1219.2493960703473 1219_optimized https://170-leaderboard.vercel.app/input/large/137 published, rank 1 0.0
large 139 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/139 published, rank 1 0.0
large 140 1 5460.815003314424 5460.815003314424 5460.815003314424 5461_insurance https://170-leaderboard.vercel.app/input/large/140 published, rank 1 0.0
large 141 1 5665.178712059349 5665.178712059349 5665.178712059349 5665_insurance https://170-leaderboard.vercel.app/input/large/141 published, rank 1 0.0
large 142 1 10823.56088149561 10823.56088149561 10823.56088149561 10824_insurance https://170-leaderboard.vercel.app/input/large/142 published, rank 1 0.0
large 143 1 449.2277266951576 449.2277266951576 449.2277266951576 449_optimized https://170-leaderboard.vercel.app/input/large/143 published, rank 1 0.0
large 144 1 5460.815003314424 5460.815003314424 5460.815003314424 5461_optimized https://170-leaderboard.vercel.app/input/large/144 published, rank 1 0.0
large 145 1 449.2277266951576 449.2277266951576 449.2277266951576 449_hyper_optimized https://170-leaderboard.vercel.app/input/large/145 published, rank 1 0.0
large 146 1 3312.6121493860305 3312.6121493860305 3312.6121493860305 3313_insurance https://170-leaderboard.vercel.app/input/large/146 published, rank 1 0.0
large 148 1 16453.500885880334 16453.500885880334 16453.500885880334 16454_insurance https://170-leaderboard.vercel.app/input/large/148 published, rank 1 0.0
large 14 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/14 published, rank 1 0.0
large 151 1 2876.6378778446224 2876.6378778446224 2876.6378778446224 2877_glassed https://170-leaderboard.vercel.app/input/large/151 published, rank 1 0.0
large 152 1 739.905609893065 739.905609893065 739.905609893065 740_optimized https://170-leaderboard.vercel.app/input/large/152 published, rank 1 0.0
